ClassificationID,UUID,CategoryID
"896","fe0acd60-3ddc-11dd-a7a0-0050c2490048","259"
"897","fe0acd60-3ddc-11dd-a7a4-0050c2490048","244"
"898","fe0acd60-3ddc-11dd-a7a4-0050c2490048","245"
"899","fe0acd60-3ddc-11dd-a7a4-0050c2490048","246"
"900","4d9a8790-3ddd-11dd-96d0-0050c2490048","244"
"901","4d9a8790-3ddd-11dd-96d0-0050c2490048","250"
"902","4d9a8790-3ddd-11dd-96d0-0050c2490048","252"
"903","4d9a8790-3ddd-11dd-8f53-0050c2490048","244"
"904","4d9a8790-3ddd-11dd-8f53-0050c2490048","245"
"905","4d9a8790-3ddd-11dd-8f53-0050c2490048","246"
"906","4d9a8790-3ddd-11dd-8f56-0050c2490048","244"
"907","4d9a8790-3ddd-11dd-8f56-0050c2490048","245"
"908","4d9a8790-3ddd-11dd-8f56-0050c2490048","247"
"909","08a91e70-3ddc-11dd-a2a2-0050c2490048","244"
"910","08a91e70-3ddc-11dd-a2a2-0050c2490048","255"
"911","08a91e70-3ddc-11dd-a2a2-0050c2490048","259"
"912","4d9a8790-3ddd-11dd-9890-0050c2490048","244"
"913","4d9a8790-3ddd-11dd-9890-0050c2490048","245"
"914","4d9a8790-3ddd-11dd-9890-0050c2490048","246"
"915","d86c61e4-6555-11dd-ad8b-0800200c9a66","244"
"916","d86c61e4-6555-11dd-ad8b-0800200c9a66","255"
"917","d86c61e4-6555-11dd-ad8b-0800200c9a66","259"
"918","fe0acd60-3ddc-11dd-a7d8-0050c2490048","244"
"919","fe0acd60-3ddc-11dd-a7d8-0050c2490048","245"
"920","fe0acd60-3ddc-11dd-a7d8-0050c2490048","246"
"921","fe0acd60-3ddc-11dd-a7db-0050c2490048","244"
"922","fe0acd60-3ddc-11dd-a7db-0050c2490048","245"
"923","fe0acd60-3ddc-11dd-a7db-0050c2490048","247"
"924","fe0acd60-3ddc-11dd-a7e0-0050c2490048","244"
"925","fe0acd60-3ddc-11dd-a7e0-0050c2490048","255"
"926","fe0acd60-3ddc-11dd-a7e0-0050c2490048","259"
"927","08a91e70-3ddc-11dd-9808-0050c2490048","244"
"928","08a91e70-3ddc-11dd-9808-0050c2490048","245"
"929","08a91e70-3ddc-11dd-9808-0050c2490048","246"
"930","08a91e70-3ddc-11dd-980b-0050c2490048","244"
"931","08a91e70-3ddc-11dd-980b-0050c2490048","250"
"932","08a91e70-3ddc-11dd-980b-0050c2490048","252"
"933","08a91e70-3ddc-11dd-980c-0050c2490048","244"
"934","08a91e70-3ddc-11dd-980c-0050c2490048","245"
"935","08a91e70-3ddc-11dd-980c-0050c2490048","247"
"936","08a91e70-3ddc-11dd-92b1-0050c2490048","244"
"937","08a91e70-3ddc-11dd-92b1-0050c2490048","255"
"938","08a91e70-3ddc-11dd-92b1-0050c2490048","259"
"939","08a91e70-3ddc-11dd-9618-0050c2490048","244"
"940","08a91e70-3ddc-11dd-9618-0050c2490048","255"
"941","08a91e70-3ddc-11dd-9618-0050c2490048","259"
"942","fe0acd60-3ddc-11dd-a40f-0050c2490048","244"
"943","fe0acd60-3ddc-11dd-a40f-0050c2490048","255"
"944","fe0acd60-3ddc-11dd-a40f-0050c2490048","259"
"945","46ec18eb-b230-46fe-ae22-e997b5871e03","403"
"946","46ec18eb-b230-46fe-ae22-e997b5871e03","347"
"947","fe0acd60-3ddc-11dd-a590-0050c2490048","244"
"948","fe0acd60-3ddc-11dd-a590-0050c2490048","255"
"949","fe0acd60-3ddc-11dd-a590-0050c2490048","259"
"950","fe0acd60-3ddc-11dd-aad2-0050c2490048","244"
"951","fe0acd60-3ddc-11dd-aad2-0050c2490048","255"
"952","fe0acd60-3ddc-11dd-aad2-0050c2490048","259"
"953","4d9a8790-3ddd-11dd-9219-0050c2490048","244"
"954","4d9a8790-3ddd-11dd-9219-0050c2490048","255"
"955","4d9a8790-3ddd-11dd-9219-0050c2490048","259"
"956","08a91e70-3ddc-11dd-9349-0050c2490048","244"
"957","08a91e70-3ddc-11dd-9349-0050c2490048","255"
"958","08a91e70-3ddc-11dd-9349-0050c2490048","259"
"959","fe0acd60-3ddc-11dd-a2eb-0050c2490048","244"
"960","fe0acd60-3ddc-11dd-a2eb-0050c2490048","255"
"961","fe0acd60-3ddc-11dd-a2eb-0050c2490048","259"
"962","fe0acd60-3ddc-11dd-a2ef-0050c2490048","244"
"963","fe0acd60-3ddc-11dd-a2ef-0050c2490048","245"
"964","fe0acd60-3ddc-11dd-a2ef-0050c2490048","246"
"965","08a91e70-3ddc-11dd-a2f8-0050c2490048","244"
"966","08a91e70-3ddc-11dd-a2f8-0050c2490048","245"
"967","08a91e70-3ddc-11dd-a2f8-0050c2490048","247"
"968","fe0acd60-3ddc-11dd-a47d-0050c2490048","244"
"969","fe0acd60-3ddc-11dd-a47d-0050c2490048","255"
"970","fe0acd60-3ddc-11dd-a47d-0050c2490048","259"
"971","08a91e70-3ddc-11dd-9680-0050c2490048","244"
"972","08a91e70-3ddc-11dd-9680-0050c2490048","255"
"973","08a91e70-3ddc-11dd-9680-0050c2490048","259"
"974","fe0acd60-3ddc-11dd-9ee1-0050c2490048","244"
"975","fe0acd60-3ddc-11dd-9ee1-0050c2490048","255"
"976","fe0acd60-3ddc-11dd-9ee1-0050c2490048","259"
"977","fe0acd60-3ddc-11dd-a5df-0050c2490048","244"
"978","fe0acd60-3ddc-11dd-a5df-0050c2490048","245"
"979","fe0acd60-3ddc-11dd-a5df-0050c2490048","246"
"980","fe0acd60-3ddc-11dd-a5e3-0050c2490048","244"
"981","fe0acd60-3ddc-11dd-a5e3-0050c2490048","245"
"982","fe0acd60-3ddc-11dd-a5e3-0050c2490048","247"
"983","fe0acd60-3ddc-11dd-a5e4-0050c2490048","244"
"984","fe0acd60-3ddc-11dd-a5e4-0050c2490048","255"
"985","fe0acd60-3ddc-11dd-a5e4-0050c2490048","259"
"986","08a91e70-3ddc-11dd-93f7-0050c2490048","244"
"987","08a91e70-3ddc-11dd-93f7-0050c2490048","255"
"988","08a91e70-3ddc-11dd-93f7-0050c2490048","259"
"989","08a91e70-3ddc-11dd-93fb-0050c2490048","244"
"990","08a91e70-3ddc-11dd-93fb-0050c2490048","245"
"991","08a91e70-3ddc-11dd-93fb-0050c2490048","246"
"992","08a91e70-3ddc-11dd-93fe-0050c2490048","244"
"993","08a91e70-3ddc-11dd-93fe-0050c2490048","250"
"994","08a91e70-3ddc-11dd-93fe-0050c2490048","252"
"995","08a91e70-3ddc-11dd-93ff-0050c2490048","244"
"996","08a91e70-3ddc-11dd-93ff-0050c2490048","245"
"997","08a91e70-3ddc-11dd-93ff-0050c2490048","247"
"998","08a91e70-3ddc-11dd-9400-0050c2490048","244"
"999","08a91e70-3ddc-11dd-9400-0050c2490048","255"
"1000","08a91e70-3ddc-11dd-9400-0050c2490048","259"
"1001","08a91e70-3ddc-11dd-9404-0050c2490048","244"
"1002","08a91e70-3ddc-11dd-9404-0050c2490048","245"
"1003","08a91e70-3ddc-11dd-9404-0050c2490048","246"
"1004","08a91e70-3ddc-11dd-941b-0050c2490048","244"
"1005","08a91e70-3ddc-11dd-941b-0050c2490048","255"
"1006","08a91e70-3ddc-11dd-941b-0050c2490048","259"
"1007","fe0acd60-3ddc-11dd-9ee6-0050c2490048","244"
"1008","fe0acd60-3ddc-11dd-9ee6-0050c2490048","245"
"1009","fe0acd60-3ddc-11dd-9ee6-0050c2490048","246"
"1010","fe0acd60-3ddc-11dd-a8ef-0050c2490048","244"
"1011","fe0acd60-3ddc-11dd-a8ef-0050c2490048","255"
"1012","fe0acd60-3ddc-11dd-a8ef-0050c2490048","259"
"1013","fe0acd60-3ddc-11dd-a909-0050c2490048","244"
"1014","fe0acd60-3ddc-11dd-a909-0050c2490048","255"
"1015","fe0acd60-3ddc-11dd-a909-0050c2490048","259"
"1016","03caafaa-5885-47d5-bef1-387d0d46b945","411"
"1017","03caafaa-5885-47d5-bef1-387d0d46b945","409"
"1018","fe0acd60-3ddc-11dd-ab9c-0050c2490048","244"
"1019","fe0acd60-3ddc-11dd-ab9c-0050c2490048","255"
"1020","fe0acd60-3ddc-11dd-ab9c-0050c2490048","259"
"1021","d86cafdf-6555-11dd-ad8b-0800200c9a66","244"
"1022","d86cafdf-6555-11dd-ad8b-0800200c9a66","255"
"1023","d86cafdf-6555-11dd-ad8b-0800200c9a66","259"
"1024","fe0acd60-3ddc-11dd-a90d-0050c2490048","244"
"1025","fe0acd60-3ddc-11dd-a90d-0050c2490048","255"
"1026","fe0acd60-3ddc-11dd-a90d-0050c2490048","259"
"1027","08a91e70-3ddc-11dd-9465-0050c2490048","244"
"1028","08a91e70-3ddc-11dd-9465-0050c2490048","255"
"1029","08a91e70-3ddc-11dd-9465-0050c2490048","259"
"1030","fe0acd60-3ddc-11dd-a663-0050c2490048","244"
"1031","fe0acd60-3ddc-11dd-a663-0050c2490048","255"
"1032","fe0acd60-3ddc-11dd-a663-0050c2490048","259"
"1033","08a91e70-3ddc-11dd-9473-0050c2490048","244"
"1034","08a91e70-3ddc-11dd-9473-0050c2490048","255"
"1035","08a91e70-3ddc-11dd-9473-0050c2490048","259"
"1036","08a91e70-3ddc-11dd-947d-0050c2490048","244"
"1037","08a91e70-3ddc-11dd-947d-0050c2490048","255"
"1038","08a91e70-3ddc-11dd-947d-0050c2490048","259"
"1039","fe0acd60-3ddc-11dd-a694-0050c2490048","244"
"1040","fe0acd60-3ddc-11dd-a694-0050c2490048","245"
"1041","fe0acd60-3ddc-11dd-a694-0050c2490048","246"
"1042","fe0acd60-3ddc-11dd-a698-0050c2490048","244"
"1043","fe0acd60-3ddc-11dd-a698-0050c2490048","245"
"1044","fe0acd60-3ddc-11dd-a698-0050c2490048","247"
"1045","08a91e70-3ddc-11dd-933e-0050c2490048","244"
"1046","08a91e70-3ddc-11dd-933e-0050c2490048","255"
"1047","08a91e70-3ddc-11dd-933e-0050c2490048","259"
"1048","fe0acd60-3ddc-11dd-a3ea-0050c2490048","244"
"1049","fe0acd60-3ddc-11dd-a3ea-0050c2490048","255"
"1050","fe0acd60-3ddc-11dd-a3ea-0050c2490048","259"
"1051","fe0acd60-3ddc-11dd-a6d2-0050c2490048","244"
"1052","fe0acd60-3ddc-11dd-a6d2-0050c2490048","255"
"1053","fe0acd60-3ddc-11dd-a6d2-0050c2490048","259"
"1054","08a91e70-3ddc-11dd-9305-0050c2490048","244"
"1055","08a91e70-3ddc-11dd-9305-0050c2490048","255"
"1056","08a91e70-3ddc-11dd-9305-0050c2490048","259"
"1057","fe0acd60-3ddc-11dd-9e55-0050c2490048","244"
"1058","fe0acd60-3ddc-11dd-9e55-0050c2490048","255"
"1059","fe0acd60-3ddc-11dd-9e55-0050c2490048","259"
"1060","4d9a8790-3ddd-11dd-9947-0050c2490048","244"
"1061","4d9a8790-3ddd-11dd-9947-0050c2490048","255"
"1062","4d9a8790-3ddd-11dd-9947-0050c2490048","259"
"1063","4d9a8790-3ddd-11dd-9ca4-0050c2490048","244"
"1064","4d9a8790-3ddd-11dd-9ca4-0050c2490048","255"
"1065","4d9a8790-3ddd-11dd-9ca4-0050c2490048","259"
"1066","fe0acd60-3ddc-11dd-aaa6-0050c2490048","244"
"1067","fe0acd60-3ddc-11dd-aaa6-0050c2490048","245"
"1068","fe0acd60-3ddc-11dd-aaa6-0050c2490048","246"
"1069","fe0acd60-3ddc-11dd-aaa9-0050c2490048","244"
"1070","fe0acd60-3ddc-11dd-aaa9-0050c2490048","245"
"1071","fe0acd60-3ddc-11dd-aaa9-0050c2490048","247"
"1072","fe0acd60-3ddc-11dd-a6ba-0050c2490048","244"
"1073","fe0acd60-3ddc-11dd-a6ba-0050c2490048","255"
"1074","fe0acd60-3ddc-11dd-a6ba-0050c2490048","259"
"1075","fe0acd60-3ddc-11dd-a6be-0050c2490048","244"
"1076","fe0acd60-3ddc-11dd-a6be-0050c2490048","245"
"1077","fe0acd60-3ddc-11dd-a6be-0050c2490048","246"
"1078","08a91e70-3ddc-11dd-949c-0050c2490048","244"
"1079","08a91e70-3ddc-11dd-949c-0050c2490048","255"
"1080","08a91e70-3ddc-11dd-949c-0050c2490048","259"
"1081","08a91e70-3ddc-11dd-94a0-0050c2490048","244"
"1082","08a91e70-3ddc-11dd-94a0-0050c2490048","255"
"1083","08a91e70-3ddc-11dd-94a0-0050c2490048","259"
"1084","fe0acd60-3ddc-11dd-aaaa-0050c2490048","244"
"1085","fe0acd60-3ddc-11dd-aaaa-0050c2490048","255"
"1086","fe0acd60-3ddc-11dd-aaaa-0050c2490048","259"
"1087","fe0acd60-3ddc-11dd-aab0-0050c2490048","244"
"1088","fe0acd60-3ddc-11dd-aab0-0050c2490048","255"
"1089","fe0acd60-3ddc-11dd-aab0-0050c2490048","259"
"1090","08a91e70-3ddc-11dd-97fd-0050c2490048","244"
"1091","08a91e70-3ddc-11dd-97fd-0050c2490048","245"
"1092","08a91e70-3ddc-11dd-97fd-0050c2490048","246"
"1093","08a91e70-3ddc-11dd-9804-0050c2490048","244"
"1094","08a91e70-3ddc-11dd-9804-0050c2490048","255"
"1095","08a91e70-3ddc-11dd-9804-0050c2490048","259"
"1096","fe0acd60-3ddc-11dd-aab3-0050c2490048","244"
"1097","fe0acd60-3ddc-11dd-aab3-0050c2490048","245"
"1098","fe0acd60-3ddc-11dd-aab3-0050c2490048","246"
"1099","fe0acd60-3ddc-11dd-a95a-0050c2490048","244"
"1100","fe0acd60-3ddc-11dd-a95a-0050c2490048","255"
"1101","fe0acd60-3ddc-11dd-a95a-0050c2490048","259"
"1102","08a91e70-3ddc-11dd-94a4-0050c2490048","244"
"1103","08a91e70-3ddc-11dd-94a4-0050c2490048","245"
"1104","08a91e70-3ddc-11dd-94a4-0050c2490048","246"
"1105","08a91e70-3ddc-11dd-94a9-0050c2490048","244"
"1106","08a91e70-3ddc-11dd-94a9-0050c2490048","255"
"1107","08a91e70-3ddc-11dd-94a9-0050c2490048","259"
"1108","08a91e70-3ddc-11dd-94b2-0050c2490048","244"
"1109","08a91e70-3ddc-11dd-94b2-0050c2490048","255"
"1110","08a91e70-3ddc-11dd-94b2-0050c2490048","259"
"1111","08a91e70-3ddc-11dd-94b6-0050c2490048","244"
"1112","08a91e70-3ddc-11dd-94b6-0050c2490048","245"
"1113","08a91e70-3ddc-11dd-94b6-0050c2490048","246"
"1114","08a91e70-3ddc-11dd-94b9-0050c2490048","244"
"1115","08a91e70-3ddc-11dd-94b9-0050c2490048","245"
"1116","08a91e70-3ddc-11dd-94b9-0050c2490048","247"
"1117","08a91e70-3ddc-11dd-94ba-0050c2490048","244"
"1118","08a91e70-3ddc-11dd-94ba-0050c2490048","245"
"1119","08a91e70-3ddc-11dd-94ba-0050c2490048","246"
"1120","fe0acd60-3ddc-11dd-ab8b-0050c2490048","244"
"1121","fe0acd60-3ddc-11dd-ab8b-0050c2490048","255"
"1122","fe0acd60-3ddc-11dd-ab8b-0050c2490048","259"
"1123","6e2db99f-812e-44d2-a616-d8312f03f4ad","422"
"1124","6e2db99f-812e-44d2-a616-d8312f03f4ad","343"
"1125","d31aa295-3c2e-47c2-844e-c00c77039a96","422"
"1126","d31aa295-3c2e-47c2-844e-c00c77039a96","343"
"1127","08a91e70-3ddc-11dd-94d6-0050c2490048","244"
"1128","08a91e70-3ddc-11dd-94d6-0050c2490048","245"
"1129","08a91e70-3ddc-11dd-94d6-0050c2490048","246"
"1130","fe0acd60-3ddc-11dd-a7c3-0050c2490048","244"
"1131","fe0acd60-3ddc-11dd-a7c3-0050c2490048","255"
"1132","fe0acd60-3ddc-11dd-a7c3-0050c2490048","259"
"1133","fe0acd60-3ddc-11dd-a7e8-0050c2490048","244"
"1134","fe0acd60-3ddc-11dd-a7e8-0050c2490048","245"
"1135","fe0acd60-3ddc-11dd-a7e8-0050c2490048","246"
"1136","fe0acd60-3ddc-11dd-a7ec-0050c2490048","244"
"1137","fe0acd60-3ddc-11dd-a7ec-0050c2490048","255"
"1138","fe0acd60-3ddc-11dd-a7ec-0050c2490048","259"
"1139","fe0acd60-3ddc-11dd-a7f0-0050c2490048","244"
"1140","fe0acd60-3ddc-11dd-a7f0-0050c2490048","245"
"1141","fe0acd60-3ddc-11dd-a7f0-0050c2490048","246"
"1142","08a91e70-3ddc-11dd-9586-0050c2490048","244"
"1143","08a91e70-3ddc-11dd-9586-0050c2490048","245"
"1144","08a91e70-3ddc-11dd-9586-0050c2490048","247"
"1145","08a91e70-3ddc-11dd-9591-0050c2490048","244"
"1146","08a91e70-3ddc-11dd-9591-0050c2490048","255"
"1147","08a91e70-3ddc-11dd-9591-0050c2490048","259"
"1148","08a91e70-3ddc-11dd-9595-0050c2490048","244"
"1149","08a91e70-3ddc-11dd-9595-0050c2490048","245"
"1150","08a91e70-3ddc-11dd-9595-0050c2490048","246"
"1151","08a91e70-3ddc-11dd-9598-0050c2490048","244"
"1152","08a91e70-3ddc-11dd-9598-0050c2490048","250"
"1153","08a91e70-3ddc-11dd-9598-0050c2490048","252"
"1154","08a91e70-3ddc-11dd-9599-0050c2490048","244"
"1155","08a91e70-3ddc-11dd-9599-0050c2490048","245"
"1156","08a91e70-3ddc-11dd-9599-0050c2490048","247"
"1157","fe0acd60-3ddc-11dd-a843-0050c2490048","244"
"1158","fe0acd60-3ddc-11dd-a843-0050c2490048","255"
"1159","fe0acd60-3ddc-11dd-a843-0050c2490048","259"
"1160","08a91e70-3ddc-11dd-95ca-0050c2490048","244"
"1161","08a91e70-3ddc-11dd-95ca-0050c2490048","255"
"1162","08a91e70-3ddc-11dd-95ca-0050c2490048","259"
"1163","d534b3e2-f010-4228-a138-7d7381f25cfd","352"
"1164","d534b3e2-f010-4228-a138-7d7381f25cfd","379"
"1165","fe0acd60-3ddc-11dd-a97d-0050c2490048","244"
"1166","fe0acd60-3ddc-11dd-a97d-0050c2490048","250"
"1167","fe0acd60-3ddc-11dd-a97d-0050c2490048","251"
"1168","4d9a8790-3ddd-11dd-91dc-0050c2490048","244"
"1169","4d9a8790-3ddd-11dd-91dc-0050c2490048","255"
"1170","4d9a8790-3ddd-11dd-91dc-0050c2490048","259"
"1171","4d9a8790-3ddd-11dd-91e0-0050c2490048","244"
"1172","4d9a8790-3ddd-11dd-91e0-0050c2490048","245"
"1173","4d9a8790-3ddd-11dd-91e0-0050c2490048","246"
"1174","4d9a8790-3ddd-11dd-91e3-0050c2490048","244"
"1175","4d9a8790-3ddd-11dd-91e3-0050c2490048","250"
"1176","4d9a8790-3ddd-11dd-91e3-0050c2490048","252"
"1177","4d9a8790-3ddd-11dd-91e4-0050c2490048","244"
"1178","4d9a8790-3ddd-11dd-91e4-0050c2490048","245"
"1179","4d9a8790-3ddd-11dd-91e4-0050c2490048","247"
"1180","fe0acd60-3ddc-11dd-9f5a-0050c2490048","244"
"1181","fe0acd60-3ddc-11dd-9f5a-0050c2490048","255"
"1182","fe0acd60-3ddc-11dd-9f5a-0050c2490048","259"
"1183","4d9a8790-3ddd-11dd-91e5-0050c2490048","244"
"1184","4d9a8790-3ddd-11dd-91e5-0050c2490048","255"
"1185","4d9a8790-3ddd-11dd-91e5-0050c2490048","259"
"1186","fe0acd60-3ddc-11dd-aabf-0050c2490048","244"
"1187","fe0acd60-3ddc-11dd-aabf-0050c2490048","245"
"1188","fe0acd60-3ddc-11dd-aabf-0050c2490048","246"
"1189","29055103-6556-11dd-ad8b-0800200c9a66","244"
"1190","29055103-6556-11dd-ad8b-0800200c9a66","250"
"1191","29055103-6556-11dd-ad8b-0800200c9a66","252"
"1192","fe0acd60-3ddc-11dd-aac2-0050c2490048","244"
"1193","fe0acd60-3ddc-11dd-aac2-0050c2490048","245"
"1194","fe0acd60-3ddc-11dd-aac2-0050c2490048","247"
"1195","08a91e70-3ddc-11dd-9bc7-0050c2490048","244"
"1196","08a91e70-3ddc-11dd-9bc7-0050c2490048","255"
"1197","08a91e70-3ddc-11dd-9bc7-0050c2490048","259"
"1198","08a91e70-3ddc-11dd-9bca-0050c2490048","244"
"1199","08a91e70-3ddc-11dd-9bca-0050c2490048","245"
"1200","08a91e70-3ddc-11dd-9bca-0050c2490048","246"
"1201","08a91e70-3ddc-11dd-9bcd-0050c2490048","244"
"1202","08a91e70-3ddc-11dd-9bcd-0050c2490048","250"
"1203","08a91e70-3ddc-11dd-9bcd-0050c2490048","252"
"1204","fe0acd60-3ddc-11dd-af15-0050c2490048","244"
"1205","fe0acd60-3ddc-11dd-af15-0050c2490048","245"
"1206","fe0acd60-3ddc-11dd-af15-0050c2490048","247"
"1207","fe0acd60-3ddc-11dd-9e61-0050c2490048","244"
"1208","fe0acd60-3ddc-11dd-9e61-0050c2490048","245"
"1209","fe0acd60-3ddc-11dd-9e61-0050c2490048","246"
"1210","4d9a8790-3ddd-11dd-8f57-0050c2490048","244"
"1211","4d9a8790-3ddd-11dd-8f57-0050c2490048","255"
"1212","4d9a8790-3ddd-11dd-8f57-0050c2490048","259"
"1213","08a91e70-3ddc-11dd-9343-0050c2490048","244"
"1214","08a91e70-3ddc-11dd-9343-0050c2490048","255"
"1215","08a91e70-3ddc-11dd-9343-0050c2490048","259"
"1216","08a91e70-3ddc-11dd-95f8-0050c2490048","244"
"1217","08a91e70-3ddc-11dd-95f8-0050c2490048","250"
"1218","08a91e70-3ddc-11dd-95f8-0050c2490048","251"
"1219","fe0acd60-3ddc-11dd-a8c4-0050c2490048","244"
"1220","fe0acd60-3ddc-11dd-a8c4-0050c2490048","255"
"1221","fe0acd60-3ddc-11dd-a8c4-0050c2490048","259"
"1222","fe0acd60-3ddc-11dd-a8c8-0050c2490048","244"
"1223","fe0acd60-3ddc-11dd-a8c8-0050c2490048","245"
"1224","fe0acd60-3ddc-11dd-a8c8-0050c2490048","246"
"1225","fe0acd60-3ddc-11dd-a8cb-0050c2490048","244"
"1226","fe0acd60-3ddc-11dd-a8cb-0050c2490048","250"
"1227","fe0acd60-3ddc-11dd-a8cb-0050c2490048","252"
"1228","fe0acd60-3ddc-11dd-a8cc-0050c2490048","244"
"1229","fe0acd60-3ddc-11dd-a8cc-0050c2490048","245"
"1230","fe0acd60-3ddc-11dd-a8cc-0050c2490048","247"
"1231","fe0acd60-3ddc-11dd-a8d7-0050c2490048","244"
"1232","fe0acd60-3ddc-11dd-a8d7-0050c2490048","255"
"1233","fe0acd60-3ddc-11dd-a8d7-0050c2490048","259"
"1234","08a91e70-3ddc-11dd-960b-0050c2490048","244"
"1235","08a91e70-3ddc-11dd-960b-0050c2490048","255"
"1236","08a91e70-3ddc-11dd-960b-0050c2490048","259"
"1237","fe0acd60-3ddc-11dd-a935-0050c2490048","244"
"1238","fe0acd60-3ddc-11dd-a935-0050c2490048","255"
"1239","fe0acd60-3ddc-11dd-a935-0050c2490048","259"
"1240","fe0acd60-3ddc-11dd-a939-0050c2490048","244"
"1241","fe0acd60-3ddc-11dd-a939-0050c2490048","245"
"1242","fe0acd60-3ddc-11dd-a939-0050c2490048","246"
"1243","fe0acd60-3ddc-11dd-a9a5-0050c2490048","244"
"1244","fe0acd60-3ddc-11dd-a9a5-0050c2490048","255"
"1245","fe0acd60-3ddc-11dd-a9a5-0050c2490048","259"
"1246","fe0acd60-3ddc-11dd-a75d-0050c2490048","244"
"1247","fe0acd60-3ddc-11dd-a75d-0050c2490048","255"
"1248","fe0acd60-3ddc-11dd-a75d-0050c2490048","259"
"1249","fe0acd60-3ddc-11dd-a761-0050c2490048","244"
"1250","fe0acd60-3ddc-11dd-a761-0050c2490048","245"
"1251","fe0acd60-3ddc-11dd-a761-0050c2490048","246"
"1252","fe0acd60-3ddc-11dd-ac33-0050c2490048","244"
"1253","fe0acd60-3ddc-11dd-ac33-0050c2490048","245"
"1254","fe0acd60-3ddc-11dd-ac33-0050c2490048","247"
"1255","fe0acd60-3ddc-11dd-a682-0050c2490048","244"
"1256","fe0acd60-3ddc-11dd-a682-0050c2490048","255"
"1257","fe0acd60-3ddc-11dd-a682-0050c2490048","259"
"1258","fe0acd60-3ddc-11dd-a686-0050c2490048","244"
"1259","fe0acd60-3ddc-11dd-a686-0050c2490048","245"
"1260","fe0acd60-3ddc-11dd-a686-0050c2490048","246"
"1261","fe0acd60-3ddc-11dd-a9e5-0050c2490048","244"
"1262","fe0acd60-3ddc-11dd-a9e5-0050c2490048","245"
"1263","fe0acd60-3ddc-11dd-a9e5-0050c2490048","247"
"1264","4d9a8790-3ddd-11dd-94c2-0050c2490048","244"
"1265","4d9a8790-3ddd-11dd-94c2-0050c2490048","255"
"1266","4d9a8790-3ddd-11dd-94c2-0050c2490048","259"
"1267","4d9a8790-3ddd-11dd-97df-0050c2490048","244"
"1268","4d9a8790-3ddd-11dd-97df-0050c2490048","255"
"1269","4d9a8790-3ddd-11dd-97df-0050c2490048","259"
"1270","427597de-9099-4ed8-9a5e-2e98e658df38","375"
"1271","427597de-9099-4ed8-9a5e-2e98e658df38","420"
"1272","8b5b656b-6a70-43d3-903d-216e5dd8a0a5","403"
"1273","8b5b656b-6a70-43d3-903d-216e5dd8a0a5","428"
"1274","7a7bee3e-28e0-4f36-85b3-ad2174419507","385"
"1275","7a7bee3e-28e0-4f36-85b3-ad2174419507","336"
"1276","e8db5fa3-588a-49ac-a4c8-816aceb22c92","422"
"1277","e8db5fa3-588a-49ac-a4c8-816aceb22c92","423"
"1278","433d97ba-99c6-4adf-9a57-25c396fdbfa9","352"
"1279","433d97ba-99c6-4adf-9a57-25c396fdbfa9","379"
"1280","08a91e70-3ddc-11dd-96c8-0050c2490048","244"
"1281","08a91e70-3ddc-11dd-96c8-0050c2490048","255"
"1282","08a91e70-3ddc-11dd-96c8-0050c2490048","259"
"1283","08a91e70-3ddc-11dd-96cc-0050c2490048","244"
"1284","08a91e70-3ddc-11dd-96cc-0050c2490048","245"
"1285","08a91e70-3ddc-11dd-96cc-0050c2490048","246"
"1286","08a91e70-3ddc-11dd-96d7-0050c2490048","244"
"1287","08a91e70-3ddc-11dd-96d7-0050c2490048","255"
"1288","08a91e70-3ddc-11dd-96d7-0050c2490048","259"
"1289","4d9a8790-3ddd-11dd-8d68-0050c2490048","244"
"1290","4d9a8790-3ddd-11dd-8d68-0050c2490048","245"
"1291","4d9a8790-3ddd-11dd-8d68-0050c2490048","246"
"1292","32ccfaa4-6556-11dd-ad8b-0800200c9a66","244"
"1293","32ccfaa4-6556-11dd-ad8b-0800200c9a66","250"
"1294","32ccfaa4-6556-11dd-ad8b-0800200c9a66","252"
"1295","fe0acd60-3ddc-11dd-aa32-0050c2490048","244"
"1296","fe0acd60-3ddc-11dd-aa32-0050c2490048","245"
"1297","fe0acd60-3ddc-11dd-aa32-0050c2490048","247"
"1298","08a91e70-3ddc-11dd-96e0-0050c2490048","244"
"1299","08a91e70-3ddc-11dd-96e0-0050c2490048","245"
"1300","08a91e70-3ddc-11dd-96e0-0050c2490048","246"
"1301","08a91e70-3ddc-11dd-96e3-0050c2490048","244"
"1302","08a91e70-3ddc-11dd-96e3-0050c2490048","245"
"1303","08a91e70-3ddc-11dd-96e3-0050c2490048","247"
"1304","08a91e70-3ddc-11dd-96e5-0050c2490048","244"
"1305","08a91e70-3ddc-11dd-96e5-0050c2490048","255"
"1306","08a91e70-3ddc-11dd-96e5-0050c2490048","259"
"1307","08a91e70-3ddc-11dd-96ee-0050c2490048","244"
"1308","08a91e70-3ddc-11dd-96ee-0050c2490048","255"
"1309","08a91e70-3ddc-11dd-96ee-0050c2490048","259"
"1310","23bfd19e-9751-4b06-81f4-93b069a3fd56","244"
"1311","23bfd19e-9751-4b06-81f4-93b069a3fd56","255"
"1312","23bfd19e-9751-4b06-81f4-93b069a3fd56","259"
"1313","08a91e70-3ddc-11dd-94c3-0050c2490048","244"
"1314","08a91e70-3ddc-11dd-94c3-0050c2490048","255"
